"FlintMICity","7c59366e-f472-420a-ab7a-2509ba04c4ff","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Finance-Administration-1-6-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Finance-Administration-1-6-16.pdf","True",
"FlintMICity","e5d58fa2-ee9b-4a23-b629-73a9a14b2655","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Public-Safety-1-6-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Public-Safety-1-6-16.pdf","True",
"FlintMICity","5ff12bd7-3b27-4c48-b5e2-a4b69ebca4bf","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Public-Works-1-20-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Public-Works-1-20-16.pdf","True",
"FlintMICity","cea3ce5a-516d-4fb4-86f3-2ecd98f81c63","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Planning-and-Development-1-20-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Planning-and-Development-1-20-16.pdf","True",
"FlintMICity","38de8d8f-82f7-4f64-955b-667154339971","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Finance-Committee-2-3-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Finance-Committee-2-3-16.pdf","True",
"FlintMICity","8c35ffde-2cb8-4079-b029-016ed20ab70e","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Public-Safety-2-3-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Public-Safety-2-3-16.pdf","True",
"FlintMICity","054b87ef-0ea0-40ee-9bab-0c867e6ede3a","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Public-Works-2-17-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Public-Works-2-17-16.pdf","True",
"FlintMICity","382500c9-a1c1-47b5-82c1-95f32ff7f4d6","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Planning-and-Development-2-17-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Planning-and-Development-2-17-16.pdf","True",
"FlintMICity","4cf85b06-6118-4b71-92b5-7a505df78d35","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Public-Safety-3-9-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Public-Safety-3-9-16.pdf","True",
"FlintMICity","50267f7e-3080-4fcc-ad52-86e6e51c2f87","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Public-Works-3-24-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Public-Works-3-24-16.pdf","True",
"FlintMICity","dfd00362-7532-4f9e-833d-389231a89583","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Planning-and-Development-3-24-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Planning-and-Development-3-24-16.pdf","True",
"FlintMICity","7d78283c-cf49-4ce1-abf1-bdb1c54245fd","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Finance-Committee-4-6-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Finance-Committee-4-6-16.pdf","True",
"FlintMICity","69212553-9d44-41b0-963a-5da24f64f5cf","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Public-Works-4-20-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Public-Works-4-20-16.pdf","True",
"FlintMICity","79367499-3e79-4e19-ab3d-b6ad248f45aa","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Planning-and-Development-4-20-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Planning-and-Development-4-20-16.pdf","True",
"FlintMICity","e7919e7f-3b16-480e-b9be-3bdd9237b92b","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\FlintMICity\Agenda-Finance-5-4-16.pdf","council","https://www.cityofflint.com/city-council/city-council-committee-agendasminutes/
https://www.cityofflint.com/wp-content/uploads/Agenda-Finance-5-4-16.pdf","True",
