"WarrenMICity","8c496763-121a-4a36-ab73-0c4237a8ba5c","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\3.14.17_CCAgenda.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/3.14.17_CCAgenda.pdf","True",
"WarrenMICity","d097bb24-9196-4779-b01d-9f696e9173fe","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\2.28.17_CouncilAgenda_Updated.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/2.28.17_CouncilAgenda_Updated.pdf","False",
"WarrenMICity","86c64be4-195e-4557-b166-0f6c959d8d49","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\2.14.2017_CouncilAgenda.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/2.14.2017_CouncilAgenda.pdf","True",
"WarrenMICity","65d3793f-33ab-4d37-9805-a37bbb395663","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\2.14.17_ApprovedCouncilMinutes.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/Minutes/2.14.17_ApprovedCouncilMinutes.pdf","False",
"WarrenMICity","81c55e9b-8472-4ffa-8865-d6efc78a0a2d","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\1.24.2017_CCAgenda.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/1.24.2017_CCAgenda.pdf","False",
"WarrenMICity","b194f70c-04b4-4677-b37b-1cca1be6fd12","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\01.24.17_minutes_APPROVED.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/Minutes/01.24.17_minutes_APPROVED.pdf","False",
"WarrenMICity","48e80784-f040-4276-9ba7-5297ec69d3d5","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\1.10.17_Agenda_Revised.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/1.10.17_Agenda_Revised.pdf","False",
"WarrenMICity","2b0cd828-0b56-4d1c-a2f7-b3fff350f42d","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\01.10.17_minutes_APPROVED.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/Minutes/01.10.17_minutes_APPROVED.pdf","False",
"WarrenMICity","d8889e85-b5b5-4df1-8b89-ea28edc52457","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\12.20.2016_CCAgenda.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/12.20.2016_CCAgenda.pdf","True",
"WarrenMICity","9c32fddd-92f5-4092-adf6-9ff32170bfe0","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\12.20.16_minutes_APPROVED.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/Minutes/12.20.16_minutes_APPROVED.pdf","False",
"WarrenMICity","ba1e42c4-7965-4c20-b0ae-f7cec90bda7a","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\12.13.16_CCAgenda.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/12.13.16_CCAgenda.pdf","True",
"WarrenMICity","3abc62fe-6dd0-4cf1-8180-ba317237bed9","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\12.13.16_Approved_council_minutes.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/Minutes/12.13.16_Approved_council_minutes.pdf","False",
"WarrenMICity","563ef4d8-1d1f-4660-a0bb-bd93eea7538c","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\11.22.16_Agenda.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/11.22.16_Agenda.pdf","True",
"WarrenMICity","382f6d9e-eb8b-4b2a-93de-37fbfee8f891","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\11.22.16Approved_council_minutes.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/Minutes/11.22.16Approved_council_minutes.pdf","False",
"WarrenMICity","dd9ebb6b-cdb8-496a-a726-1150e3df5f1a","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\11.9.16_Agenda.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/11.9.16_Agenda.pdf","True",
"WarrenMICity","fe7a1508-3a09-416d-97b0-d8b8dc9c19bc","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\11.9.2016_ApprovedCouncilMinutes.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/Minutes/11.9.2016_ApprovedCouncilMinutes.pdf","False",
"WarrenMICity","fd81919a-1ce4-4567-8e43-d5735f6cb1b1","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\Agenda%2010.25.16.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/Agenda%2010.25.16.pdf","True",
"WarrenMICity","ceb2825c-c2c4-4f1c-9216-d3df4daf2854","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\10.25.16_Approved_council_minutes.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/Minutes/10.25.16_Approved_council_minutes.pdf","False",
