"DC","8c496763-121a-4a36-ab73-0c4237a8ba4c","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\3.14.17_CCAgenda.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/3.14.17_CCAgenda.pdf","True",
"DC","d097bb24-9196-4779-b01d-9f696e9173ff","E:\elance\CityCouncilMeetingProject\CityCouncilMeetingProject\bin\Debug\WarrenMICity\2.28.17_CouncilAgenda_Updated.pdf","Council","http://www.cityofwarren.org/images/stories/city-council/agenda/2.28.17_CouncilAgenda_Updated.pdf","False",
